amplitude_mean,amplitude_std,amplitude_min,amplitude_max,width_mean,width_std,width_min,width_max,rise_time_mean,rise_time_std,rise_time_min,rise_time_max,slope_mean,slope_std,slope_min,slope_max,auc_mean,auc_std,auc_min,auc_max,shannon_entropy,signal_skew,signal_kurtosis,row_index
149.3452568285563,60.06139530674583,101.92171548428092,389.8661357328093,1.4304761904761907,1.3099560152557648,0.88,6.4,0.8047619047619047,0.6394655506563199,0.52,3.28,212.74818636148478,55.55259288680383,104.66021891806486,294.29416012461706,-34.23623101883105,302.6243838808849,-1142.9887734407648,286.1119482702836,2.1786216925699637,1.1491268379151967,5.286056246367545,36
250.3944388949867,128.4012040288834,103.21283264602457,506.0573422018358,2.2981818181818183,1.674525713041267,0.48,6.32,1.169090909090909,0.769226293693274,0.22,2.26,321.78107355567073,269.13682104890194,101.16034085587026,912.1817864279651,-260.4536724264257,873.9028519393163,-2000.009400364013,1074.703266365049,2.103419899038598,-1.0173016677757254,4.7320440395709475,37
216.71030929140926,112.58442945737238,100.66064852315027,368.2277867071761,3.1222222222222222,1.5437436459608325,1.12,5.52,1.38,0.9346122190513025,0.34,3.3,224.0493063695385,158.59153004147925,54.71511841073283,442.6511520905833,-20.958303712485872,211.4232875018202,-371.44086132994323,242.488200047302,2.3683079248154195,-0.8941280211407773,3.0671099639699095,38
685.9635353998059,572.6159208380805,100.89428836743619,2688.0775576451756,0.9628571428571427,0.5431312885837598,0.36,2.44,0.48114285714285715,0.305323082772904,0.18,1.2,1520.913525819304,1112.9336457161635,388.05495525936993,4755.9855829360295,-60.7393207648069,585.3203484664676,-2586.935416341188,1260.0804913460238,2.679928167497013,0.40323263506007306,0.5281674964872618,39
519.6464329673129,150.54417379998347,126.49387380417625,927.6956366047426,0.9291891891891892,0.05668521159185361,0.86,1.1,0.5875675675675677,0.0904742260844799,0.18,0.74,872.8415232095006,175.23600221005805,377.78479141110046,1364.2582891246213,33.45427857874109,299.9464326020891,-572.2107984911288,716.3912973843948,2.3158550047591815,-0.834409181359537,3.525638515649238,40
193.98191942753616,75.82364890943744,100.53267471737831,383.0007928281793,2.4123076923076923,1.5164330617502477,0.96,5.56,1.2276923076923076,0.7127663694618999,0.64,2.86,186.52541979507384,86.58571570478966,68.16102744895245,371.2525086595872,24.971547091552324,269.6677054129724,-523.9241040847025,436.4403373095155,2.5324134414489055,-1.0959693354852162,1.8545298109768211,41
294.0514772285312,134.26394312805735,130.71743317093177,534.1894396470551,1.7055555555555555,1.956741656043723,0.84,9.34,0.8211111111111111,0.5807286385515932,0.24,2.66,440.80105767334476,184.41814331568355,49.14189216952322,727.2151833849173,-38.8038859084675,459.30255427272004,-1075.8150181845206,759.4726754232081,2.2520605364463737,-0.9753393513135244,4.6040445767979925,42
355.9200390475933,330.73616674319044,117.19223609855894,733.4373620882884,10.446666666666665,6.83398370888703,3.08,16.58,4.113333333333333,3.473691600204793,1.52,8.06,82.25594151222468,7.610753212571335,77.1001553279993,90.99719132609037,-187.13152883128888,380.44670406731603,-564.3304588775841,196.4818331700779,2.0704621645505585,1.2866867631760415,6.58087870529406,43
260.7338496971673,163.76404220251032,111.06966874990869,879.766272230101,1.2585714285714287,0.6703880263102153,0.7,3.82,0.6442857142857144,0.2797012767807903,0.24,1.62,441.0897045830935,256.8814493739708,142.98758864968028,1134.6018916006585,-17.441307012914553,176.02743438838752,-377.1775279690029,438.27281811914,2.185021938937032,1.0982702584314956,5.000466877705618,44
190.3448790426768,112.7786865249093,100.49937594676615,438.17793006677607,4.057142857142857,3.0263383501392913,1.26,9.28,1.9342857142857142,2.5565005844112845,0.34,7.62,172.9653394150058,112.49951220099848,57.50366536309397,389.285461521678,38.63870540886995,269.66355840695314,-172.7630320206128,620.421170531069,2.041996725237805,1.208440800599509,6.641607251577339,45
